discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,country_3_letter_code,year,olympic_location,participant_title_cleaned
Archery,london-1908,national round 60y  50y women,Women,GOLD,Athlete,NA,Sybil Fenton Quenni NEWALL,Great Britain,GB,GBR,1908,london,NA
Archery,london-1908,national round 60y  50y women,Women,SILVER,Athlete,NA,Charlotte DOD,Great Britain,GB,GBR,1908,london,NA
Archery,london-1908,national round 60y  50y women,Women,BRONZE,Athlete,NA,Beatrice Hill-Lowe,Great Britain,GB,GBR,1908,london,NA
Archery,london-1908,continental style 50m men,Men,GOLD,Athlete,NA,Eugène Grisot,France,FR,FRA,1908,london,NA
Archery,london-1908,continental style 50m men,Men,SILVER,Athlete,NA,Louis VERNET,France,FR,FRA,1908,london,NA
Archery,london-1908,continental style 50m men,Men,BRONZE,Athlete,NA,Gustave CABARET,France,FR,FRA,1908,london,NA
Football,london-1908,football men,Men,GOLD,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Football,london-1908,football men,Men,SILVER,GameTeam,Denmark team,NA,Denmark,DK,DEN,1908,london,Denmark team
Football,london-1908,football men,Men,BRONZE,GameTeam,Netherlands team,NA,Netherlands,NL,NED,1908,london,Netherlands team
Shooting,london-1908,trap 125 targets men,Men,GOLD,Athlete,NA,Walter Henry EWING,Canada,CA,CAN,1908,london,NA
Shooting,london-1908,trap 125 targets men,Men,SILVER,Athlete,NA,George BEATTIE,Canada,CA,CAN,1908,london,NA
Shooting,london-1908,trap 125 targets men,Men,BRONZE,Athlete,NA,Alexander MAUNDER,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,trap 125 targets men,Men,BRONZE,Athlete,NA,Anastasios METAXAS,Greece,GR,GRE,1908,london,NA
Shooting,london-1908,"Military Rifle, 200/500/600/800/900/1,000 Yards, Team Men",Men,GOLD,GameTeam,United States team,NA,United States of America,US,USA,1908,london,United States team
Shooting,london-1908,"Military Rifle, 200/500/600/800/900/1,000 Yards, Team Men",Men,SILVER,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Shooting,london-1908,"Military Rifle, 200/500/600/800/900/1,000 Yards, Team Men",Men,BRONZE,GameTeam,Canada team,NA,Canada,CA,CAN,1908,london,Canada team
Shooting,london-1908,50m pistol 60 shots men,Men,GOLD,Athlete,NA,Paul VAN ASBROECK,Belgium,BE,BEL,1908,london,NA
Shooting,london-1908,50m pistol 60 shots men,Men,SILVER,Athlete,NA,Réginald STORMS,Belgium,BE,BEL,1908,london,NA
Shooting,london-1908,50m pistol 60 shots men,Men,BRONZE,Athlete,NA,James Edward GORMAN,United States of America,US,USA,1908,london,NA
Shooting,london-1908,25y small bore rifle disappearing target men,Men,GOLD,Athlete,NA,William Kensett STYLES,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,25y small bore rifle disappearing target men,Men,SILVER,Athlete,NA,Harold I. HAWKINS,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,25y small bore rifle disappearing target men,Men,BRONZE,Athlete,NA,Edward John AMOORE,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,100m running deer single shots men,Men,GOLD,Athlete,NA,Oscar SWAHN,Sweden,SE,SWE,1908,london,NA
Shooting,london-1908,100m running deer single shots men,Men,SILVER,Athlete,NA,Ted RANKEN,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,100m running deer single shots men,Men,BRONZE,Athlete,NA,Alexander Elliott ROGERS,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,"Free Rifle, Three Positions, 300 metres, Team Men",Men,GOLD,GameTeam,Norway team,NA,Norway,NO,NOR,1908,london,Norway team
Shooting,london-1908,"Free Rifle, Three Positions, 300 metres, Team Men",Men,SILVER,GameTeam,Sweden team,NA,Sweden,SE,SWE,1908,london,Sweden team
Shooting,london-1908,"Free Rifle, Three Positions, 300 metres, Team Men",Men,BRONZE,GameTeam,France team,NA,France,FR,FRA,1908,london,France team
Shooting,london-1908,50m rifle prone 60 shots men,Men,GOLD,Athlete,NA,Arthur Ashton CARNELL,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,50m rifle prone 60 shots men,Men,SILVER,Athlete,NA,Harry Robinson HUMBY,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,50m rifle prone 60 shots men,Men,BRONZE,Athlete,NA,George BARNES,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,"Small-Bore Rifle, 50 And 100 Yards, Team Men",Men,GOLD,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Shooting,london-1908,"Small-Bore Rifle, 50 And 100 Yards, Team Men",Men,SILVER,GameTeam,Sweden team,NA,Sweden,SE,SWE,1908,london,Sweden team
Shooting,london-1908,"Small-Bore Rifle, 50 And 100 Yards, Team Men",Men,BRONZE,GameTeam,France team,NA,France,FR,FRA,1908,london,France team
Shooting,london-1908,300m free rifle 3 positions 3 men,Men,GOLD,Athlete,NA,Albert HELGERUD,Norway,NO,NOR,1908,london,NA
Shooting,london-1908,300m free rifle 3 positions 3 men,Men,SILVER,Athlete,NA,Harry Simon,United States of America,US,USA,1908,london,NA
Shooting,london-1908,300m free rifle 3 positions 3 men,Men,BRONZE,Athlete,NA,Ole Andreas SAETHER,Norway,NO,NOR,1908,london,NA
Shooting,london-1908,100m running deer single shots team men,Men,GOLD,GameTeam,Sweden team,NA,Sweden,SE,SWE,1908,london,Sweden team
Shooting,london-1908,100m running deer single shots team men,Men,SILVER,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Shooting,london-1908,100m running deer double shots men,Men,GOLD,Athlete,NA,Walter WINANS,United States of America,US,USA,1908,london,NA
Shooting,london-1908,100m running deer double shots men,Men,SILVER,Athlete,NA,Ted RANKEN,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,100m running deer double shots men,Men,BRONZE,Athlete,NA,Oscar SWAHN,Sweden,SE,SWE,1908,london,NA
Shooting,london-1908,"Free Pistol, 50 Yards, Team Men",Men,GOLD,GameTeam,United States team,NA,United States of America,US,USA,1908,london,United States team
Shooting,london-1908,"Free Pistol, 50 Yards, Team Men",Men,SILVER,GameTeam,Belgium team,NA,Belgium,BE,BEL,1908,london,Belgium team
Shooting,london-1908,"Free Pistol, 50 Yards, Team Men",Men,BRONZE,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Shooting,london-1908,1000y free rifle prone men,Men,GOLD,Athlete,NA,Joshua Millner,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,1000y free rifle prone men,Men,SILVER,Athlete,NA,Kellog Kennon Venable CASEY,United States of America,US,USA,1908,london,NA
Shooting,london-1908,1000y free rifle prone men,Men,BRONZE,Athlete,NA,Maurice BLOOD,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,rifle team men,Men,GOLD,GameTeam,Great Britain team #1,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Shooting,london-1908,rifle team men,Men,SILVER,GameTeam,Canada team,NA,Canada,CA,CAN,1908,london,Canada team
Shooting,london-1908,rifle team men,Men,BRONZE,GameTeam,Great Britain team #2,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Shooting,london-1908,25y small bore rifle moving target men,Men,GOLD,Athlete,NA,John Francis FLEMING,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,25y small bore rifle moving target men,Men,SILVER,Athlete,NA,Maurice Matthews,Great Britain,GB,GBR,1908,london,NA
Shooting,london-1908,25y small bore rifle moving target men,Men,BRONZE,Athlete,NA,William B. MARSDEN,Great Britain,GB,GBR,1908,london,NA
Cycling Track,london-1908,1980 yards Pursuit Team men,Men,GOLD,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Cycling Track,london-1908,1980 yards Pursuit Team men,Men,SILVER,GameTeam,Germany team,NA,Germany,DE,GER,1908,london,Germany team
Cycling Track,london-1908,1980 yards Pursuit Team men,Men,BRONZE,GameTeam,Canada team,NA,Canada,CA,CAN,1908,london,Canada team
Cycling Track,london-1908,5000m men,Men,GOLD,Athlete,NA,Ben Jones,Great Britain,GB,GBR,1908,london,NA
Cycling Track,london-1908,5000m men,Men,SILVER,Athlete,NA,Maurice SCHILLES,France,FR,FRA,1908,london,NA
Cycling Track,london-1908,5000m men,Men,BRONZE,Athlete,NA,André AUFFRAY,France,FR,FRA,1908,london,NA
Cycling Track,london-1908,One lap 660y sprint men,Men,GOLD,Athlete,NA,Victor Louis JOHNSON,Great Britain,GB,GBR,1908,london,NA
Cycling Track,london-1908,One lap 660y sprint men,Men,SILVER,Athlete,NA,Emile DEMANGEL,France,FR,FRA,1908,london,NA
Cycling Track,london-1908,One lap 660y sprint men,Men,BRONZE,Athlete,NA,Karl NEUMER,Germany,DE,GER,1908,london,NA
Cycling Track,london-1908,"Tandem Sprint, 2,000 metres Men",Men,GOLD,GameTeam,France team,Maurice SCHILLES,France,FR,FRA,1908,london,France team
Cycling Track,london-1908,"Tandem Sprint, 2,000 metres Men",Men,GOLD,GameTeam,France team,André AUFFRAY,France,FR,FRA,1908,london,France team
Cycling Track,london-1908,"Tandem Sprint, 2,000 metres Men",Men,SILVER,GameTeam,Great Britain team #2,Frederick G. HAMLIN,Great Britain,GB,GBR,1908,london,Great Britain team
Cycling Track,london-1908,"Tandem Sprint, 2,000 metres Men",Men,SILVER,GameTeam,Great Britain team #2,Horace Thomas JOHNSON,Great Britain,GB,GBR,1908,london,Great Britain team
Cycling Track,london-1908,"Tandem Sprint, 2,000 metres Men",Men,BRONZE,GameTeam,Great Britain team #3,Charlie Brooks,Great Britain,GB,GBR,1908,london,Great Britain team
Cycling Track,london-1908,"Tandem Sprint, 2,000 metres Men",Men,BRONZE,GameTeam,Great Britain team #3,William Isaacs,Great Britain,GB,GBR,1908,london,Great Britain team
Cycling Track,london-1908,20km men,Men,GOLD,Athlete,NA,Clarence Brickwood KINGSBURY,Great Britain,GB,GBR,1908,london,NA
Cycling Track,london-1908,20km men,Men,SILVER,Athlete,NA,Ben Jones,Great Britain,GB,GBR,1908,london,NA
Cycling Track,london-1908,20km men,Men,BRONZE,Athlete,NA,Joseph Werbrouck,Belgium,BE,BEL,1908,london,NA
Cycling Track,london-1908,100km men,Men,GOLD,Athlete,NA,Charles Henry BARTLETT,Great Britain,GB,GBR,1908,london,NA
Cycling Track,london-1908,100km men,Men,SILVER,Athlete,NA,Charles Denny,Great Britain,GB,GBR,1908,london,NA
Cycling Track,london-1908,100km men,Men,BRONZE,Athlete,NA,Octave LAPIZE,France,FR,FRA,1908,london,NA
Athletics,london-1908,discus throw ancient style men,Men,GOLD,Athlete,NA,Martin SHERIDAN,United States of America,US,USA,1908,london,NA
Athletics,london-1908,discus throw ancient style men,Men,SILVER,Athlete,NA,Bill Horr,United States of America,US,USA,1908,london,NA
Athletics,london-1908,discus throw ancient style men,Men,BRONZE,Athlete,NA,Werner JÄRVINEN,Finland,FI,FIN,1908,london,NA
Athletics,london-1908,"1,600 metres Medley Relay Men",Men,GOLD,GameTeam,United States team,NA,United States of America,US,USA,1908,london,United States team
Athletics,london-1908,"1,600 metres Medley Relay Men",Men,SILVER,GameTeam,Germany team,NA,Germany,DE,GER,1908,london,Germany team
Athletics,london-1908,"1,600 metres Medley Relay Men",Men,BRONZE,GameTeam,Hungary team,NA,Hungary,HU,HUN,1908,london,Hungary team
Athletics,london-1908,long jump standing men,Men,GOLD,Athlete,NA,Ray EWRY,United States of America,US,USA,1908,london,NA
Athletics,london-1908,long jump standing men,Men,SILVER,Athlete,NA,Kostas Tsiklitiras,Greece,GR,GRE,1908,london,NA
Athletics,london-1908,long jump standing men,Men,BRONZE,Athlete,NA,Martin SHERIDAN,United States of America,US,USA,1908,london,NA
Athletics,london-1908,10miles walk 1609m men,Men,GOLD,Athlete,NA,George Edward LARNER,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,10miles walk 1609m men,Men,SILVER,Athlete,NA,Ernie Webb,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,10miles walk 1609m men,Men,BRONZE,Athlete,NA,Edward Adams SPENCER,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,triple jump men,Men,GOLD,Athlete,NA,Timoty J. AHEARNE,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,triple jump men,Men,SILVER,Athlete,NA,J.Garfield MACDONALD,Canada,CA,CAN,1908,london,NA
Athletics,london-1908,triple jump men,Men,BRONZE,Athlete,NA,Edvard LARSEN,Norway,NO,NOR,1908,london,NA
Athletics,london-1908,hammer throw men,Men,GOLD,Athlete,NA,John Joseph FLANAGAN,United States of America,US,USA,1908,london,NA
Athletics,london-1908,hammer throw men,Men,SILVER,Athlete,NA,Matt McGrath,United States of America,US,USA,1908,london,NA
Athletics,london-1908,hammer throw men,Men,BRONZE,Athlete,NA,Con Walsh,Canada,CA,CAN,1908,london,NA
Athletics,london-1908,high jump men,Men,GOLD,Athlete,NA,Harry Franklin PORTER,United States of America,US,USA,1908,london,NA
Athletics,london-1908,high jump men,Men,SILVER,Athlete,NA,Cornelius LEAHY,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,high jump men,Men,SILVER,Athlete,NA,Istvan SOMODY,Hungary,HU,HUN,1908,london,NA
Athletics,london-1908,high jump men,Men,SILVER,Athlete,NA,Géo André,France,FR,FRA,1908,london,NA
Athletics,london-1908,400m men,Men,GOLD,Athlete,NA,Wyndham HALSWELLE,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,discus throw men,Men,GOLD,Athlete,NA,Martin SHERIDAN,United States of America,US,USA,1908,london,NA
Athletics,london-1908,discus throw men,Men,SILVER,Athlete,NA,Merritt Hayward GIFFIN,United States of America,US,USA,1908,london,NA
Athletics,london-1908,discus throw men,Men,BRONZE,Athlete,NA,Bill Horr,United States of America,US,USA,1908,london,NA
Athletics,london-1908,1500m men,Men,GOLD,Athlete,NA,Melvin SHEPPARD,United States of America,US,USA,1908,london,NA
Athletics,london-1908,1500m men,Men,SILVER,Athlete,NA,Harold WILSON,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,1500m men,Men,BRONZE,Athlete,NA,Norman HALLOWS,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,javelin throw freestyle men,Men,GOLD,Athlete,NA,Eric LEMMING,Sweden,SE,SWE,1908,london,NA
Athletics,london-1908,javelin throw freestyle men,Men,SILVER,Athlete,NA,Mikhail Dorizas,Greece,GR,GRE,1908,london,NA
Athletics,london-1908,javelin throw freestyle men,Men,BRONZE,Athlete,NA,Arne HALSE,Norway,NO,NOR,1908,london,NA
Athletics,london-1908,pole vault men,Men,GOLD,Athlete,NA,Alfred Carleten GILBERT,United States of America,US,USA,1908,london,NA
Athletics,london-1908,pole vault men,Men,GOLD,Athlete,NA,Ed Cook,United States of America,US,USA,1908,london,NA
Athletics,london-1908,pole vault men,Men,BRONZE,Athlete,NA,Clare Jacobs,United States of America,US,USA,1908,london,NA
Athletics,london-1908,pole vault men,Men,BRONZE,Athlete,NA,Bruno SÖDERSTRÖM,Sweden,SE,SWE,1908,london,NA
Athletics,london-1908,pole vault men,Men,BRONZE,Athlete,NA,Edward Blake ARCHIBALD,Canada,CA,CAN,1908,london,NA
Athletics,london-1908,100m men,Men,GOLD,Athlete,NA,Reggie Walker,South Africa,ZA,RSA,1908,london,NA
Athletics,london-1908,100m men,Men,SILVER,Athlete,NA,James Rector,United States of America,US,USA,1908,london,NA
Athletics,london-1908,100m men,Men,BRONZE,Athlete,NA,Robert KERR,Canada,CA,CAN,1908,london,NA
Athletics,london-1908,javelin throw men,Men,GOLD,Athlete,NA,Eric LEMMING,Sweden,SE,SWE,1908,london,NA
Athletics,london-1908,javelin throw men,Men,SILVER,Athlete,NA,Arne HALSE,Norway,NO,NOR,1908,london,NA
Athletics,london-1908,javelin throw men,Men,BRONZE,Athlete,NA,Otto NILSSON,Sweden,SE,SWE,1908,london,NA
Athletics,london-1908,marathon men,Men,GOLD,Athlete,NA,John Joseph HAYES,United States of America,US,USA,1908,london,NA
Athletics,london-1908,marathon men,Men,SILVER,Athlete,NA,Charles A. HEFFERON,South Africa,ZA,RSA,1908,london,NA
Athletics,london-1908,marathon men,Men,BRONZE,Athlete,NA,Joe Forshaw,United States of America,US,USA,1908,london,NA
Athletics,london-1908,400m hurdles men,Men,GOLD,Athlete,NA,Charles Joseph BACON,United States of America,US,USA,1908,london,NA
Athletics,london-1908,400m hurdles men,Men,SILVER,Athlete,NA,Harry HILLMAN,United States of America,US,USA,1908,london,NA
Athletics,london-1908,400m hurdles men,Men,BRONZE,Athlete,NA,Jimmy Tremeer,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,3miles team 4828m men,Men,GOLD,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Athletics,london-1908,3miles team 4828m men,Men,SILVER,GameTeam,United States team,NA,United States of America,US,USA,1908,london,United States team
Athletics,london-1908,3miles team 4828m men,Men,BRONZE,GameTeam,France team,NA,France,FR,FRA,1908,london,France team
Athletics,london-1908,3200m steeplechase men,Men,GOLD,Athlete,NA,Arthur RUSSELL,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,3200m steeplechase men,Men,SILVER,Athlete,NA,Arthur James ROBERTSON,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,3200m steeplechase men,Men,BRONZE,Athlete,NA,John Lincoln EISELE,United States of America,US,USA,1908,london,NA
Athletics,london-1908,5 miles 8047m men,Men,GOLD,Athlete,NA,Emil Robert VOIGT,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,5 miles 8047m men,Men,SILVER,Athlete,NA,Edward OWEN,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,5 miles 8047m men,Men,BRONZE,Athlete,NA,Johan Fritiof SVANBERG,Sweden,SE,SWE,1908,london,NA
Athletics,london-1908,high jump standing men,Men,GOLD,Athlete,NA,Ray EWRY,United States of America,US,USA,1908,london,NA
Athletics,london-1908,high jump standing men,Men,SILVER,Athlete,NA,John BILLER,United States of America,US,USA,1908,london,NA
Athletics,london-1908,high jump standing men,Men,SILVER,Athlete,NA,Kostas Tsiklitiras,Greece,GR,GRE,1908,london,NA
Athletics,london-1908,200m men,Men,GOLD,Athlete,NA,Robert KERR,Canada,CA,CAN,1908,london,NA
Athletics,london-1908,200m men,Men,SILVER,Athlete,NA,Robert CLOUGHEN,United States of America,US,USA,1908,london,NA
Athletics,london-1908,200m men,Men,BRONZE,Athlete,NA,John Nathaniel CARTMELL,United States of America,US,USA,1908,london,NA
Athletics,london-1908,shot put men,Men,GOLD,Athlete,NA,Ralph ROSE,United States of America,US,USA,1908,london,NA
Athletics,london-1908,shot put men,Men,SILVER,Athlete,NA,Dennis HORGAN,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,shot put men,Men,BRONZE,Athlete,NA,John Carlyle GARRELS,United States of America,US,USA,1908,london,NA
Athletics,london-1908,long jump men,Men,GOLD,Athlete,NA,Francis C. IRONS,United States of America,US,USA,1908,london,NA
Athletics,london-1908,long jump men,Men,SILVER,Athlete,NA,Dan Kelly,United States of America,US,USA,1908,london,NA
Athletics,london-1908,long jump men,Men,BRONZE,Athlete,NA,Cal Bricker,Canada,CA,CAN,1908,london,NA
Athletics,london-1908,110m hurdles men,Men,GOLD,Athlete,NA,Forrest SMITHSON,United States of America,US,USA,1908,london,NA
Athletics,london-1908,110m hurdles men,Men,SILVER,Athlete,NA,John Carlyle GARRELS,United States of America,US,USA,1908,london,NA
Athletics,london-1908,110m hurdles men,Men,BRONZE,Athlete,NA,Arthur SHAW,United States of America,US,USA,1908,london,NA
Athletics,london-1908,800m men,Men,GOLD,Athlete,NA,Melvin SHEPPARD,United States of America,US,USA,1908,london,NA
Athletics,london-1908,800m men,Men,SILVER,Athlete,NA,Emilio LUNGHI,Italy,IT,ITA,1908,london,NA
Athletics,london-1908,800m men,Men,BRONZE,Athlete,NA,Hans BRAUN,Germany,DE,GER,1908,london,NA
Athletics,london-1908,3500m walk men,Men,GOLD,Athlete,NA,George Edward LARNER,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,3500m walk men,Men,SILVER,Athlete,NA,Ernie Webb,Great Britain,GB,GBR,1908,london,NA
Athletics,london-1908,3500m walk men,Men,BRONZE,Athlete,NA,Harry Kerr,Australasia,NA,ANZ,1908,london,NA
Gymnastics Artistic,london-1908,team competition men,Men,GOLD,GameTeam,Sweden team,NA,Sweden,SE,SWE,1908,london,Sweden team
Gymnastics Artistic,london-1908,team competition men,Men,SILVER,GameTeam,Norway team,NA,Norway,NO,NOR,1908,london,Norway team
Gymnastics Artistic,london-1908,team competition men,Men,BRONZE,GameTeam,Finland team,NA,Finland,FI,FIN,1908,london,Finland team
Gymnastics Artistic,london-1908,individual all-round men,Men,GOLD,Athlete,NA,G. Alberto BRAGLIA,Italy,IT,ITA,1908,london,NA
Gymnastics Artistic,london-1908,individual all-round men,Men,SILVER,Athlete,NA,Walter Tysall,Great Britain,GB,GBR,1908,london,NA
Gymnastics Artistic,london-1908,individual all-round men,Men,BRONZE,Athlete,NA,B. Louis SEGURA,France,FR,FRA,1908,london,NA
Polo,london-1908,polo men,Men,GOLD,GameTeam,Roehampton #1,NA,Great Britain,GB,GBR,1908,london,Roehampton
Polo,london-1908,polo men,Men,SILVER,GameTeam,Ireland #3,NA,Great Britain,GB,GBR,1908,london,Ireland
Polo,london-1908,polo men,Men,SILVER,GameTeam,Hurlingham #2,NA,Great Britain,GB,GBR,1908,london,Hurlingham
Swimming,london-1908,400m freestyle men,Men,GOLD,Athlete,NA,Henry TAYLOR,Great Britain,GB,GBR,1908,london,NA
Swimming,london-1908,400m freestyle men,Men,SILVER,Athlete,NA,Frank DE BEAUREPAIRE,Australasia,NA,ANZ,1908,london,NA
Swimming,london-1908,400m freestyle men,Men,BRONZE,Athlete,NA,Otto SCHEFF,Austria,AT,AUT,1908,london,NA
Swimming,london-1908,4x200m freestyle relay men,Men,GOLD,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,1908,london,Great Britain team
Swimming,london-1908,4x200m freestyle relay men,Men,SILVER,GameTeam,Hungary team,NA,Hungary,HU,HUN,1908,london,Hungary team
Swimming,london-1908,4x200m freestyle relay men,Men,BRONZE,GameTeam,United States team,NA,United States of America,US,USA,1908,london,United States team
